Code;Channel Quality;BER;Total Bytes;Total Byte Errors;Total blocks;Average Errors per Block
Reed Solomon;GOOD;0,0003;360570;893;1414;0,6315417256011315
Reed Solomon;GOOD;0,0003;360570;896;1414;0,6336633663366337
Reed Solomon;GOOD;0,0003;360570;910;1414;0,6435643564356436
Reed Solomon;GOOD;0,0003;360570;922;1414;0,652050919377652
Reed Solomon;GOOD;0,0003;360570;826;1414;0,5841584158415841
Reed Solomon;GOOD;0,0003;360570;867;1414;0,6131541725601132
Reed Solomon;GOOD;0,0003;360570;829;1414;0,5862800565770863
Reed Solomon;GOOD;0,0003;360570;900;1414;0,6364922206506365
Reed Solomon;GOOD;0,0003;360570;877;1414;0,6202263083451203
Reed Solomon;GOOD;0,0003;360570;838;1414;0,5926449787835927
Reed Solomon;GOOD;0,0003;360570;853;1414;0,6032531824611033
Reed Solomon;GOOD;0,0003;360570;931;1414;0,6584158415841584
Reed Solomon;GOOD;0,0003;360570;823;1414;0,582036775106082
Reed Solomon;GOOD;0,0003;360570;901;1414;0,6371994342291372
Reed Solomon;GOOD;0,0003;360570;846;1414;0,5983026874115983
Reed Solomon;GOOD;0,0003;360570;849;1414;0,6004243281471005
Reed Solomon;GOOD;0,0003;360570;835;1414;0,5905233380480905
Reed Solomon;GOOD;0,0003;360570;866;1414;0,6124469589816125
Reed Solomon;GOOD;0,0003;360570;871;1414;0,615983026874116
Reed Solomon;GOOD;0,0003;360570;930;1414;0,6577086280056577
Reed Solomon;GOOD;0,0003;360570;858;1414;0,6067892503536068
Reed Solomon;GOOD;0,0003;360570;854;1414;0,6039603960396039
Reed Solomon;GOOD;0,0003;360570;881;1414;0,6230551626591231
Reed Solomon;GOOD;0,0003;360570;867;1414;0,6131541725601132
Reed Solomon;GOOD;0,0003;360570;860;1414;0,6082036775106082
Reed Solomon;GOOD;0,0003;360570;832;1414;0,5884016973125884
Reed Solomon;GOOD;0,0003;360570;871;1414;0,615983026874116
Reed Solomon;GOOD;0,0003;360570;882;1414;0,6237623762376238
Reed Solomon;GOOD;0,0003;360570;846;1414;0,5983026874115983
Reed Solomon;GOOD;0,0003;360570;840;1414;0,594059405940594
Reed Solomon;GOOD;0,0003;360570;905;1414;0,64002828854314
Reed Solomon;GOOD;0,0003;360570;924;1414;0,6534653465346535
Reed Solomon;GOOD;0,0003;360570;916;1414;0,6478076379066479
Reed Solomon;GOOD;0,0003;360570;859;1414;0,6074964639321075
Reed Solomon;GOOD;0,0003;360570;813;1414;0,574964639321075
Reed Solomon;GOOD;0,0003;360570;830;1414;0,5869872701555869
Reed Solomon;GOOD;0,0003;360570;811;1414;0,5735502121640735
Reed Solomon;GOOD;0,0003;360570;883;1414;0,6244695898161244
Reed Solomon;GOOD;0,0003;360570;893;1414;0,6315417256011315
Reed Solomon;GOOD;0,0003;360570;820;1414;0,57991513437058
Reed Solomon;GOOD;0,0003;360570;781;1414;0,5523338048090524
Reed Solomon;GOOD;0,0003;360570;879;1414;0,6216407355021216
Reed Solomon;GOOD;0,0003;360570;870;1414;0,6152758132956153
Reed Solomon;GOOD;0,0003;360570;877;1414;0,6202263083451203
Reed Solomon;GOOD;0,0003;360570;901;1414;0,6371994342291372
Reed Solomon;MEDIUM;0,002;360570;5696;1414;4,028288543140028
Reed Solomon;MEDIUM;0,002;360570;5716;1414;4,042432814710042
Reed Solomon;MEDIUM;0,002;360570;5732;1414;4,053748231966054
Reed Solomon;MEDIUM;0,002;360570;5728;1414;4,050919377652051
Reed Solomon;MEDIUM;0,002;360570;5707;1414;4,036067892503536
Reed Solomon;MEDIUM;0,002;360570;5812;1414;4,11032531824611
Reed Solomon;MEDIUM;0,002;360570;5526;1414;3,908062234794908
Reed Solomon;MEDIUM;0,002;360570;5816;1414;4,1131541725601135
Reed Solomon;MEDIUM;0,002;360570;5700;1414;4,0311173974540315
Reed Solomon;MEDIUM;0,002;360570;5735;1414;4,055869872701556
Reed Solomon;MEDIUM;0,002;360570;5853;1414;4,13932107496464
Reed Solomon;MEDIUM;0,002;360570;5726;1414;4,0495049504950495
Reed Solomon;MEDIUM;0,002;360570;5750;1414;4,066478076379067
Reed Solomon;MEDIUM;0,002;360570;5671;1414;4,010608203677511
Reed Solomon;MEDIUM;0,002;360570;5557;1414;3,92998585572843
Reed Solomon;MEDIUM;0,002;360570;5618;1414;3,973125884016973
Reed Solomon;MEDIUM;0,002;360570;5740;1414;4,0594059405940595
Reed Solomon;MEDIUM;0,002;360570;5681;1414;4,017680339462518
Reed Solomon;MEDIUM;0,002;360570;5705;1414;4,034653465346534
Reed Solomon;MEDIUM;0,002;360570;5617;1414;3,9724186704384725
Reed Solomon;MEDIUM;0,002;360570;5731;1414;4,053041018387553
Reed Solomon;MEDIUM;0,002;360570;5709;1414;4,037482319660538
Reed Solomon;MEDIUM;0,002;360570;5877;1414;4,156294200848656
Reed Solomon;MEDIUM;0,002;360570;5729;1414;4,051626591230551
Reed Solomon;MEDIUM;0,002;360570;5838;1414;4,128712871287129
Reed Solomon;MEDIUM;0,002;360570;5725;1414;4,048797736916549
Reed Solomon;MEDIUM;0,002;360570;5720;1414;4,045261669024045
Reed Solomon;MEDIUM;0,002;360570;5794;1414;4,097595473833097
Reed Solomon;MEDIUM;0,002;360570;5756;1414;4,070721357850071
Reed Solomon;MEDIUM;0,002;360570;5671;1414;4,010608203677511
Reed Solomon;MEDIUM;0,002;360570;5777;1414;4,085572842998586
Reed Solomon;MEDIUM;0,002;360570;5612;1414;3,968882602545969
Reed Solomon;MEDIUM;0,002;360570;5627;1414;3,9794908062234793
Reed Solomon;MEDIUM;0,002;360570;5779;1414;4,086987270155587
Reed Solomon;MEDIUM;0,002;360570;5615;1414;3,971004243281471
Reed Solomon;MEDIUM;0,002;360570;5723;1414;4,047383309759548
Reed Solomon;MEDIUM;0,002;360570;5738;1414;4,057991513437058
Reed Solomon;MEDIUM;0,002;360570;5737;1414;4,057284299858558
Reed Solomon;MEDIUM;0,002;360570;5755;1414;4,07001414427157
Reed Solomon;MEDIUM;0,002;360570;5750;1414;4,066478076379067
Reed Solomon;MEDIUM;0,002;360570;5695;1414;4,027581329561528
Reed Solomon;MEDIUM;0,002;360570;5791;1414;4,0954738330975955
Reed Solomon;MEDIUM;0,002;360570;5644;1414;3,9915134370579914
Reed Solomon;MEDIUM;0,002;360570;5809;1414;4,108203677510608
Reed Solomon;MEDIUM;0,002;360570;5711;1414;4,038896746817539
Reed Solomon;MEDIUM;0,002;360570;5822;1414;4,117397454031117
Reed Solomon;MEDIUM;0,002;360570;5704;1414;4,033946251768034
Reed Solomon;MEDIUM;0,002;360570;5744;1414;4,062234794908062
Reed Solomon;MEDIUM;0,002;360570;5792;1414;4,096181046676096
Reed Solomon;MEDIUM;0,002;360570;5702;1414;4,032531824611032
Reed Solomon;MEDIUM;0,002;360570;5890;1414;4,165487977369166
Reed Solomon;MEDIUM;0,002;360570;5708;1414;4,036775106082037
Reed Solomon;MEDIUM;0,002;360570;5729;1414;4,051626591230551
Reed Solomon;MEDIUM;0,002;360570;5686;1414;4,021216407355022
Reed Solomon;MEDIUM;0,002;360570;5710;1414;4,038189533239038
Reed Solomon;MEDIUM;0,002;360570;5834;1414;4,125884016973126
Reed Solomon;MEDIUM;0,002;360570;5789;1414;4,094059405940594
Reed Solomon;MEDIUM;0,002;360570;5735;1414;4,055869872701556
Reed Solomon;MEDIUM;0,002;360570;5671;1414;4,010608203677511
Reed Solomon;MEDIUM;0,002;360570;5716;1414;4,042432814710042
Reed Solomon;MEDIUM;0,002;360570;5707;1414;4,036067892503536
Reed Solomon;MEDIUM;0,002;360570;5756;1414;4,070721357850071
Reed Solomon;MEDIUM;0,002;360570;5802;1414;4,103253182461104
Reed Solomon;MEDIUM;0,002;360570;5739;1414;4,058698727015559
Reed Solomon;MEDIUM;0,002;360570;5721;1414;4,045968882602546
Reed Solomon;MEDIUM;0,002;360570;5833;1414;4,125176803394625
Reed Solomon;MEDIUM;0,002;360570;5829;1414;4,1223479490806225
Reed Solomon;MEDIUM;0,002;360570;5599;1414;3,95968882602546
Reed Solomon;MEDIUM;0,002;360570;5629;1414;3,980905233380481
Reed Solomon;MEDIUM;0,002;360570;5567;1414;3,937057991513437
Reed Solomon;MEDIUM;0,002;360570;5765;1414;4,0770862800565775
Reed Solomon;MEDIUM;0,002;360570;5559;1414;3,9314002828854315
Reed Solomon;MEDIUM;0,002;360570;5807;1414;4,106789250353607
Reed Solomon;MEDIUM;0,002;360570;5782;1414;4,089108910891089
Reed Solomon;MEDIUM;0,002;360570;5788;1414;4,093352192362094
Reed Solomon;MEDIUM;0,002;360570;5723;1414;4,047383309759548
Reed Solomon;MEDIUM;0,002;360570;5728;1414;4,050919377652051
Reed Solomon;MEDIUM;0,002;360570;5635;1414;3,985148514851485
Reed Solomon;MEDIUM;0,002;360570;5599;1414;3,95968882602546
Reed Solomon;MEDIUM;0,002;360570;5863;1414;4,146393210749646
Reed Solomon;MEDIUM;0,002;360570;5752;1414;4,067892503536068
Reed Solomon;MEDIUM;0,002;360570;5696;1414;4,028288543140028
Reed Solomon;MEDIUM;0,002;360570;5593;1414;3,9554455445544554
Reed Solomon;MEDIUM;0,002;360570;5622;1414;3,975954738330976
Reed Solomon;MEDIUM;0,002;360570;5805;1414;4,105374823196605
Reed Solomon;MEDIUM;0,002;360570;5743;1414;4,061527581329561
Reed Solomon;MEDIUM;0,002;360570;5671;1414;4,010608203677511
Reed Solomon;MEDIUM;0,002;360570;5754;1414;4,069306930693069
Reed Solomon;MEDIUM;0,002;360570;5700;1414;4,0311173974540315
Reed Solomon;MEDIUM;0,002;360570;5780;1414;4,087694483734087
Reed Solomon;MEDIUM;0,002;360570;5819;1414;4,115275813295615
Reed Solomon;MEDIUM;0,002;360570;5797;1414;4,0997171145686
Reed Solomon;MEDIUM;0,002;360570;5627;1414;3,9794908062234793
Reed Solomon;MEDIUM;0,002;360570;5753;1414;4,0685997171145685
Reed Solomon;MEDIUM;0,002;360570;5688;1414;4,0226308345120225
Reed Solomon;MEDIUM;0,002;360570;5625;1414;3,978076379066478
Reed Solomon;MEDIUM;0,002;360570;5773;1414;4,082743988684583
Reed Solomon;MEDIUM;0,002;360570;5755;1414;4,07001414427157
Reed Solomon;MEDIUM;0,002;360570;5709;1414;4,037482319660538
Reed Solomon;MEDIUM;0,002;360570;5703;1414;4,033239038189533
Reed Solomon;BAD;0,02;360570;53936;1414;38,14427157001415
Reed Solomon;BAD;0,02;360570;53939;1414;38,14639321074964
Reed Solomon;BAD;0,02;360570;54087;1414;38,25106082036775
Reed Solomon;BAD;0,02;360570;53468;1414;37,81329561527581
Reed Solomon;BAD;0,02;360570;54215;1414;38,34158415841584
Reed Solomon;BAD;0,02;360570;54204;1414;38,33380480905233
Reed Solomon;BAD;0,02;360570;53837;1414;38,07425742574257
Reed Solomon;BAD;0,02;360570;53485;1414;37,82531824611033
Reed Solomon;BAD;0,02;360570;54104;1414;38,26308345120226
Reed Solomon;BAD;0,02;360570;53679;1414;37,96251768033946
Reed Solomon;BAD;0,02;360570;53659;1414;37,94837340876945
Reed Solomon;BAD;0,02;360570;53632;1414;37,92927864214993
Reed Solomon;BAD;0,02;360570;54026;1414;38,20792079207921
Reed Solomon;BAD;0,02;360570;53478;1414;37,82036775106082
Reed Solomon;BAD;0,02;360570;53700;1414;37,97736916548798
Reed Solomon;BAD;0,02;360570;54050;1414;38,22489391796322
Reed Solomon;BAD;0,02;360570;53535;1414;37,86067892503536
Reed Solomon;BAD;0,02;360570;53960;1414;38,16124469589816
Reed Solomon;BAD;0,02;360570;54215;1414;38,34158415841584
Reed Solomon;BAD;0,02;360570;54007;1414;38,1944837340877
Reed Solomon;BAD;0,02;360570;53605;1414;37,91018387553041
Reed Solomon;BAD;0,02;360570;53650;1414;37,94200848656294
Reed Solomon;BAD;0,02;360570;53571;1414;37,886138613861384
Reed Solomon;BAD;0,02;360570;54550;1414;38,57850070721358
Reed Solomon;BAD;0,02;360570;54055;1414;38,228429985855726
Reed Solomon;BAD;0,02;360570;54225;1414;38,34865629420085
Reed Solomon;BAD;0,02;360570;53688;1414;37,96888260254597
Reed Solomon;BAD;0,02;360570;53735;1414;38,0021216407355
Reed Solomon;BAD;0,02;360570;53643;1414;37,937057991513434
Reed Solomon;BAD;0,02;360570;53900;1414;38,118811881188115
Reed Solomon;BAD;0,02;360570;53524;1414;37,852899575671856
Reed Solomon;BAD;0,02;360570;53606;1414;37,91089108910891
Reed Solomon;BAD;0,02;360570;53785;1414;38,03748231966054
Reed Solomon;BAD;0,02;360570;53613;1414;37,915841584158414
Reed Solomon;BAD;0,02;360570;53742;1414;38,00707213578501
Reed Solomon;BAD;0,02;360570;53791;1414;38,04172560113154
Reed Solomon;BAD;0,02;360570;53614;1414;37,916548797736915
Reed Solomon;BAD;0,02;360570;53615;1414;37,917256011315416
Reed Solomon;BAD;0,02;360570;53860;1414;38,090523338048094
Reed Solomon;BAD;0,02;360570;54205;1414;38,33451202263083
Reed Solomon;BAD;0,02;360570;53853;1414;38,08557284299859
Reed Solomon;BAD;0,02;360570;53544;1414;37,86704384724187
Reed Solomon;BAD;0,02;360570;53851;1414;38,084158415841586
Reed Solomon;BAD;0,02;360570;53768;1414;38,025459688826025
Reed Solomon;BAD;0,02;360570;53956;1414;38,15841584158416
Reed Solomon;BAD;0,02;360570;53670;1414;37,95615275813296
Reed Solomon;BAD;0,02;360570;53618;1414;37,91937765205092
Reed Solomon;BAD;0,02;360570;53861;1414;38,091230551626595
Reed Solomon;BAD;0,02;360570;53922;1414;38,134370579915135
Reed Solomon;BAD;0,02;360570;54158;1414;38,301272984441304
Reed Solomon;BAD;0,02;360570;53957;1414;38,15912305516266
Reed Solomon;BAD;0,02;360570;53830;1414;38,06930693069307
Reed Solomon;BAD;0,02;360570;53763;1414;38,02192362093352
Reed Solomon;BAD;0,02;360570;53857;1414;38,08840169731259
Reed Solomon;BAD;0,02;360570;53864;1414;38,09335219236209
Reed Solomon;BAD;0,02;360570;53652;1414;37,94342291371994
Reed Solomon;BAD;0,02;360570;53937;1414;38,14497878359264
Reed Solomon;BAD;0,02;360570;53716;1414;37,988684582743986
Reed Solomon;BAD;0,02;360570;53574;1414;37,88826025459689
Reed Solomon;BAD;0,02;360570;54076;1414;38,243281471004245
Reed Solomon;BAD;0,02;360570;54022;1414;38,205091937765204
Reed Solomon;BAD;0,02;360570;53310;1414;37,7015558698727
Reed Solomon;BAD;0,02;360570;54319;1414;38,41513437057991
Reed Solomon;BAD;0,02;360570;53891;1414;38,112446958981614
Reed Solomon;BAD;0,02;360570;53743;1414;38,00777934936351
Reed Solomon;BAD;0,02;360570;53478;1414;37,82036775106082
Reed Solomon;BAD;0,02;360570;53835;1414;38,07284299858557
Reed Solomon;BAD;0,02;360570;53293;1414;37,68953323903819
Reed Solomon;BAD;0,02;360570;53968;1414;38,16690240452617
Reed Solomon;BAD;0,02;360570;53045;1414;37,51414427157001
Reed Solomon;BAD;0,02;360570;53996;1414;38,18670438472419
Reed Solomon;BAD;0,02;360570;53796;1414;38,04526166902404
Reed Solomon;BAD;0,02;360570;53572;1414;37,886845827439885
Reed Solomon;BAD;0,02;360570;53976;1414;38,17256011315417
Reed Solomon;BAD;0,02;360570;53783;1414;38,03606789250354
Reed Solomon;BAD;0,02;360570;53803;1414;38,05021216407355
Reed Solomon;BAD;0,02;360570;53749;1414;38,012022630834515
Reed Solomon;BAD;0,02;360570;54251;1414;38,36704384724187
Reed Solomon;BAD;0,02;360570;53693;1414;37,97241867043847
Reed Solomon;BAD;0,02;360570;53812;1414;38,05657708628006
Reed Solomon;BAD;0,02;360570;53552;1414;37,872701555869874
Reed Solomon;BAD;0,02;360570;53302;1414;37,6958981612447
Reed Solomon;BAD;0,02;360570;54061;1414;38,23267326732673
Reed Solomon;BAD;0,02;360570;53694;1414;37,97312588401697
Reed Solomon;BAD;0,02;360570;53729;1414;37,9978783592645
Reed Solomon;BAD;0,02;360570;53539;1414;37,86350777934936
Reed Solomon;BAD;0,02;360570;53882;1414;38,106082036775106
Reed Solomon;BAD;0,02;360570;54010;1414;38,1966053748232
Reed Solomon;BAD;0,02;360570;53455;1414;37,8041018387553
Reed Solomon;BAD;0,02;360570;53707;1414;37,982319660537485
Reed Solomon;BAD;0,02;360570;53613;1414;37,915841584158414
Reed Solomon;BAD;0,02;360570;53515;1414;37,84653465346535
Reed Solomon;BAD;0,02;360570;54022;1414;38,205091937765204
Reed Solomon;BAD;0,02;360570;53980;1414;38,17538896746817
Reed Solomon;BAD;0,02;360570;53631;1414;37,92857142857143
Reed Solomon;BAD;0,02;360570;53795;1414;38,04455445544554
Reed Solomon;BAD;0,02;360570;53605;1414;37,91018387553041
Reed Solomon;BAD;0,02;360570;54191;1414;38,32461103253183
Reed Solomon;BAD;0,02;360570;53932;1414;38,141442715700144
Reed Solomon;BAD;0,02;360570;53508;1414;37,84158415841584
Reed Solomon;GOOD;0,0003;382245;900;1499;0,600400266844563
Reed Solomon;GOOD;0,0003;382245;883;1499;0,5890593729152769
Reed Solomon;GOOD;0,0003;382245;890;1499;0,5937291527685123
Reed Solomon;GOOD;0,0003;382245;863;1499;0,5757171447631755
Reed Solomon;GOOD;0,0003;382245;894;1499;0,5963975983989326
Reed Solomon;GOOD;0,0003;382245;906;1499;0,6044029352901935
Reed Solomon;GOOD;0,0003;382245;906;1499;0,6044029352901935
Reed Solomon;GOOD;0,0003;382245;886;1499;0,5910607071380921
Reed Solomon;GOOD;0,0003;382245;888;1499;0,5923949299533022
Reed Solomon;GOOD;0,0003;382245;931;1499;0,6210807204803203
Reed Solomon;GOOD;0,0003;382245;862;1499;0,5750500333555704
Reed Solomon;GOOD;0,0003;382245;977;1499;0,6517678452301534
Reed Solomon;GOOD;0,0003;382245;955;1499;0,6370913942628419
Reed Solomon;GOOD;0,0003;382245;917;1499;0,6117411607738492
Reed Solomon;GOOD;0,0003;382245;938;1499;0,6257505003335557
Reed Solomon;GOOD;0,0003;382245;945;1499;0,6304202801867912
Reed Solomon;GOOD;0,0003;382245;912;1499;0,6084056037358239
Reed Solomon;GOOD;0,0003;382245;924;1499;0,6164109406270847
Reed Solomon;GOOD;0,0003;382245;957;1499;0,638425617078052
Reed Solomon;GOOD;0,0003;382245;990;1499;0,6604402935290193
Reed Solomon;GOOD;0,0003;382245;890;1499;0,5937291527685123
Reed Solomon;GOOD;0,0003;382245;895;1499;0,5970647098065377
Reed Solomon;GOOD;0,0003;382245;933;1499;0,6224149432955304
Reed Solomon;GOOD;0,0003;382245;938;1499;0,6257505003335557
Reed Solomon;GOOD;0,0003;382245;927;1499;0,6184122748498999
Reed Solomon;GOOD;0,0003;382245;982;1499;0,6551034022681788
Reed Solomon;GOOD;0,0003;382245;908;1499;0,6057371581054036
Reed Solomon;GOOD;0,0003;382245;920;1499;0,6137424949966644
Reed Solomon;GOOD;0,0003;382245;870;1499;0,580386924616411
Reed Solomon;GOOD;0,0003;382245;889;1499;0,5930620413609072
Reed Solomon;GOOD;0,0003;382245;909;1499;0,6064042695130086
Reed Solomon;GOOD;0,0003;382245;935;1499;0,6237491661107405
Reed Solomon;GOOD;0,0003;382245;855;1499;0,5703802535023349
Reed Solomon;GOOD;0,0003;382245;926;1499;0,6177451634422949
Reed Solomon;GOOD;0,0003;382245;943;1499;0,6290860573715811
Reed Solomon;GOOD;0,0003;382245;891;1499;0,5943962641761175
Reed Solomon;GOOD;0,0003;382245;922;1499;0,6150767178118746
Reed Solomon;GOOD;0,0003;382245;951;1499;0,6344229486324217
Reed Solomon;GOOD;0,0003;382245;898;1499;0,5990660440293529
Reed Solomon;GOOD;0,0003;382245;893;1499;0,5957304869913276
Reed Solomon;GOOD;0,0003;382245;900;1499;0,600400266844563
Reed Solomon;GOOD;0,0003;382245;858;1499;0,5723815877251501
Reed Solomon;GOOD;0,0003;382245;895;1499;0,5970647098065377
Reed Solomon;GOOD;0,0003;382245;897;1499;0,5983989326217478
Reed Solomon;GOOD;0,0003;382245;941;1499;0,627751834556371
Reed Solomon;GOOD;0,0003;382245;944;1499;0,6297531687791861
Reed Solomon;GOOD;0,0003;382245;874;1499;0,5830553702468312
Reed Solomon;GOOD;0,0003;382245;917;1499;0,6117411607738492
Reed Solomon;GOOD;0,0003;382245;910;1499;0,6070713809206137
Reed Solomon;GOOD;0,0003;382245;886;1499;0,5910607071380921
Reed Solomon;GOOD;0,0003;382245;1000;1499;0,66711140760507
Reed Solomon;GOOD;0,0003;382245;939;1499;0,6264176117411607
Reed Solomon;GOOD;0,0003;382245;952;1499;0,6350900600400267
Reed Solomon;GOOD;0,0003;382245;916;1499;0,6110740493662442
Reed Solomon;GOOD;0,0003;382245;894;1499;0,5963975983989326
Reed Solomon;GOOD;0,0003;382245;902;1499;0,6017344896597732
Reed Solomon;GOOD;0,0003;382245;910;1499;0,6070713809206137
Reed Solomon;GOOD;0,0003;382245;920;1499;0,6137424949966644
Reed Solomon;GOOD;0,0003;382245;947;1499;0,6317545030020013
Reed Solomon;GOOD;0,0003;382245;957;1499;0,638425617078052
Reed Solomon;GOOD;0,0003;382245;929;1499;0,61974649766511
Reed Solomon;GOOD;0,0003;382245;930;1499;0,6204136090727151
Reed Solomon;GOOD;0,0003;382245;906;1499;0,6044029352901935
Reed Solomon;GOOD;0,0003;382245;882;1499;0,5883922615076718
Reed Solomon;GOOD;0,0003;382245;930;1499;0,6204136090727151
Reed Solomon;GOOD;0,0003;382245;877;1499;0,5850567044696464
Reed Solomon;GOOD;0,0003;382245;899;1499;0,5997331554369579
Reed Solomon;GOOD;0,0003;382245;931;1499;0,6210807204803203
Reed Solomon;GOOD;0,0003;382245;905;1499;0,6037358238825884
Reed Solomon;GOOD;0,0003;382245;886;1499;0,5910607071380921
Reed Solomon;GOOD;0,0003;382245;908;1499;0,6057371581054036
Reed Solomon;GOOD;0,0003;382245;920;1499;0,6137424949966644
Reed Solomon;GOOD;0,0003;382245;891;1499;0,5943962641761175
Reed Solomon;GOOD;0,0003;382245;908;1499;0,6057371581054036
Reed Solomon;GOOD;0,0003;382245;945;1499;0,6304202801867912
Reed Solomon;GOOD;0,0003;382245;920;1499;0,6137424949966644
Reed Solomon;GOOD;0,0003;382245;987;1499;0,6584389593062041
Reed Solomon;GOOD;0,0003;382245;892;1499;0,5950633755837225
Reed Solomon;GOOD;0,0003;382245;903;1499;0,6024016010673783
Reed Solomon;GOOD;0,0003;382245;904;1499;0,6030687124749833
Reed Solomon;GOOD;0,0003;382245;934;1499;0,6230820547031354
Reed Solomon;GOOD;0,0003;382245;863;1499;0,5757171447631755
Reed Solomon;GOOD;0,0003;382245;926;1499;0,6177451634422949
Reed Solomon;GOOD;0,0003;382245;893;1499;0,5957304869913276
Reed Solomon;GOOD;0,0003;382245;872;1499;0,5817211474316211
Reed Solomon;GOOD;0,0003;382245;928;1499;0,619079386257505
Reed Solomon;GOOD;0,0003;382245;911;1499;0,6077384923282189
Reed Solomon;GOOD;0,0003;382245;903;1499;0,6024016010673783
Reed Solomon;GOOD;0,0003;382245;848;1499;0,5657104736490994
Reed Solomon;GOOD;0,0003;382245;852;1499;0,5683789192795197
Reed Solomon;GOOD;0,0003;382245;867;1499;0,5783855903935957
Reed Solomon;GOOD;0,0003;382245;942;1499;0,628418945963976
Reed Solomon;GOOD;0,0003;382245;943;1499;0,6290860573715811
Reed Solomon;GOOD;0,0003;382245;938;1499;0,6257505003335557
Reed Solomon;GOOD;0,0003;382245;909;1499;0,6064042695130086
Reed Solomon;GOOD;0,0003;382245;924;1499;0,6164109406270847
Reed Solomon;GOOD;0,0003;382245;938;1499;0,6257505003335557
Reed Solomon;GOOD;0,0003;382245;904;1499;0,6030687124749833
Reed Solomon;GOOD;0,0003;382245;920;1499;0,6137424949966644
Reed Solomon;GOOD;0,0003;382245;914;1499;0,609739826551034
Reed Solomon;MEDIUM;0,002;382245;6140;1499;4,09606404269513
Reed Solomon;MEDIUM;0,002;382245;6049;1499;4,035356904603069
Reed Solomon;MEDIUM;0,002;382245;6060;1499;4,042695130086725
Reed Solomon;MEDIUM;0,002;382245;6188;1499;4,128085390260173
Reed Solomon;MEDIUM;0,002;382245;6167;1499;4,114076050700467
Reed Solomon;MEDIUM;0,002;382245;6017;1499;4,014009339559706
Reed Solomon;MEDIUM;0,002;382245;6084;1499;4,0587058038692465
Reed Solomon;MEDIUM;0,002;382245;6100;1499;4,0693795863909275
Reed Solomon;MEDIUM;0,002;382245;5943;1499;3,9646430953969314
Reed Solomon;MEDIUM;0,002;382245;6121;1499;4,083388925950634
Reed Solomon;MEDIUM;0,002;382245;6117;1499;4,080720480320213
Reed Solomon;MEDIUM;0,002;382245;6018;1499;4,014676450967311
Reed Solomon;MEDIUM;0,002;382245;6164;1499;4,112074716477652
Reed Solomon;MEDIUM;0,002;382245;6120;1499;4,082721814543029
Reed Solomon;MEDIUM;0,002;382245;6090;1499;4,062708472314877
Reed Solomon;MEDIUM;0,002;382245;6085;1499;4,059372915276851
Reed Solomon;MEDIUM;0,002;382245;5944;1499;3,9653102068045363
Reed Solomon;MEDIUM;0,002;382245;5993;1499;3,997998665777185
Reed Solomon;MEDIUM;0,002;382245;5990;1499;3,9959973315543698
Reed Solomon;MEDIUM;0,002;382245;6072;1499;4,050700466977985
Reed Solomon;MEDIUM;0,002;382245;5996;1499;4,0
Reed Solomon;MEDIUM;0,002;382245;6094;1499;4,065376917945297
Reed Solomon;MEDIUM;0,002;382245;5995;1499;3,999332888592395
Reed Solomon;MEDIUM;0,002;382245;6235;1499;4,159439626417612
Reed Solomon;MEDIUM;0,002;382245;5961;1499;3,9766511007338226
Reed Solomon;MEDIUM;0,002;382245;6046;1499;4,0333555703802535
Reed Solomon;MEDIUM;0,002;382245;6102;1499;4,070713809206137
Reed Solomon;MEDIUM;0,002;382245;5960;1499;3,9759839893262177
Reed Solomon;MEDIUM;0,002;382245;6127;1499;4,087391594396264
Reed Solomon;MEDIUM;0,002;382245;6014;1499;4,012008005336892
Reed Solomon;MEDIUM;0,002;382245;6066;1499;4,046697798532355
Reed Solomon;MEDIUM;0,002;382245;6030;1499;4,0226817878585726
Reed Solomon;MEDIUM;0,002;382245;6143;1499;4,098065376917945
Reed Solomon;MEDIUM;0,002;382245;6094;1499;4,065376917945297
Reed Solomon;MEDIUM;0,002;382245;6029;1499;4,022014676450968
Reed Solomon;MEDIUM;0,002;382245;6112;1499;4,077384923282188
Reed Solomon;MEDIUM;0,002;382245;6036;1499;4,026684456304203
Reed Solomon;MEDIUM;0,002;382245;6070;1499;4,049366244162775
Reed Solomon;MEDIUM;0,002;382245;6134;1499;4,0920613742495
Reed Solomon;MEDIUM;0,002;382245;6107;1499;4,074049366244163
Reed Solomon;MEDIUM;0,002;382245;6061;1499;4,0433622414943295
Reed Solomon;MEDIUM;0,002;382245;6108;1499;4,0747164776517675
Reed Solomon;MEDIUM;0,002;382245;6092;1499;4,0640426951300865
Reed Solomon;MEDIUM;0,002;382245;6099;1499;4,068712474983323
Reed Solomon;MEDIUM;0,002;382245;5897;1499;3,933955970647098
Reed Solomon;MEDIUM;0,002;382245;6073;1499;4,05136757838559
Reed Solomon;MEDIUM;0,002;382245;6043;1499;4,031354236157438
Reed Solomon;MEDIUM;0,002;382245;6091;1499;4,063375583722482
Reed Solomon;MEDIUM;0,002;382245;5977;1499;3,9873248832555035
Reed Solomon;MEDIUM;0,002;382245;6117;1499;4,080720480320213
Reed Solomon;MEDIUM;0,002;382245;6232;1499;4,157438292194796
Reed Solomon;MEDIUM;0,002;382245;5995;1499;3,999332888592395
Reed Solomon;MEDIUM;0,002;382245;6039;1499;4,028685790527018
Reed Solomon;MEDIUM;0,002;382245;6159;1499;4,108739159439627
